name,category,price,price_per_kg,amount_kg,is_available,product_menu_url
گیاه مارانتا با گلدون سرامیکی زیبا و خاص,,129000,430000.0,0.3,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=104
کود روی zink مایع یک لیتری,,323500,231071.42857142855,1.4,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=104
کود مایع فسفر بالا سوپرفسفر360 داکسا قوطی یک لیتری,,495000,291176.4705882353,1.7,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=104
کود سولفات پتاسیم (سولوپتاس) مهاب کیسه ده کیلویی ساخت ایران,,1650000,165000.0,10.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=104
کود آهن مایع یک لیتری,,325000,232142.8571428572,1.4,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=104
کود ریزمغذی کامل میکروپاد یک لیتری,,325000,250000.0,1.3,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=104
کود هیگرو روی برند اکولوژیک تاریم ترکیه (پس کرایه),,590000,590000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=104
کود سوپالینک اگریکم استرالیا,,889000,889000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=104
کود جلبک دریایی گرین کال مافا,,1750000,1750000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=104
کود مایع فروت ست شوک(پلاس) اورجینال,,400000,400000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=108
کود فولویک اسید شوک(پلاس) یک لیتری اصلی,,450000,450000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=108
کود مولتی کمپلکس شوک(پلاس) اورجینال پنج لیتری,,1700000,340000.0,5.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=108
کود گلدهی بود کندی,,600000,12000000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=105
کود گلدهی وود جویس,,600000,12000000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=105
کود فسفر بالا ریشه زایی مایع (10.52.10) شوک آمریکایی یک لیتری,,550000,550000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=105
کود پتاس بالا60درصد شوک,,3250000,162500.0,20.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=105
کود مخصوص زاموفیلیا پنج لیتری شوک,,690000,138000.0,5.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=105
کود فولویک اسید مایع شوک آمریکایی یک لیتری,,550000,550000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=105
کود مخصوص خیار شوک پنج لیتری اصل آمریکایی (گلدهی و باردهی شدید ),,1950000,390000.0,5.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=105
کود مخصوص خیار آمریکایی یک لیتری محصول شرکت شوک,,490000,490000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=105
کود کامل مولتی دیبوشین اصلی,,89000,712000.0,0.125,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=105
کود کامل محرک رشد و ریشه زایی گلدیس,,35000,700000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=105
کود 121236 پتاسیم,,500000,500000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=105
کود سه بیست میلاگرو npk,,1150000,1150000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=105
کود کلات مس تتاکو VIGOROUS وزن 120 گرم,,130000,1083333.3333333335,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=110
کود سولفات روی مناسب گلدان و باغچه وزن 120 گرم بسته 5 عددی,,187000,311666.6666666667,0.6,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=110
کود NPK 10-8-40 تتاکو مناسب گلدان-باغچه وزن 120 گرم,,50000,416666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=110
کود درخت مرکبات تتاکو مناسب باغچه وزن 120 گرم,,50000,416666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=110
کود گیاهان زینتی تتاکو مناسب گلدان و باغچه وزن 120 گرم,,50000,416666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=110
کود هیومیک اسید 125 سی سی پروتکت نیچر,,134000,1116666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
کود کلسیم کالمکس گلد امکس حجم یک لیتری,,1530000,1530000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
کود کاکتوس کیمیا 3.11.38,,50000,833333.3333333334,0.06,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
کود سولوپتاس زنیت,,3990000,159600.0,25.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
کود شیمیایی NPK خارجی,,600000,600000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
کود نیترات کلسیم (30 گرمی) - از برند زایز انگلستان,,67000,2233333.333333333,0.03,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
پک کودهای ضروری (8 تایی),,460000,1916666.6666666667,0.24,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
کود نانو کود کلات منگنز16 درصد میکرولایز,,440000,440000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
کود نانو کود کامل NPK12-12-36+TE میکرولایز,,250000,250000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
کود کامل NPK افزایش رشد گیلدا کد 10-10-30 مدل نیتروژن بالا وزن 25 گرم,,90000,3600000.0,0.025,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
کود قطره چکانی آسان مصرف مخصوص گلهای خانگی بسته سه عددی حجم هر ظرف 100 میلی لیتر,,211500,528750.0,0.4,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
کود مایع اختصاصی آلوئه ورا مدل Danesh Sabz حجم 120 میلی لیتری بسته 8 تایی,,305800,318541.6666666667,0.96,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
مجموعه کودی پتوس زاموفیلیا دیفن باخیا سانسوریا مدل Danesh PK حجم 120 بسته 4تایی,,228700,238229.1666666667,0.96,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
مجموعه کودی اسید آمینه و سه مدل NPK مدل Danesh PK حجم 120 بسته 4تایی,,228700,476458.3333333334,0.48,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
مجموعه کودی اسیدآمینه و NPK و هیومیک و کود آهن مدل Danesh PK حجم 120 بسته 4تایی,,228700,476458.3333333334,0.48,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
مجموعه کودی بونسای وNPK و هیومیک و کود آهن مدل Danesh PK حجم 120 بسته 4تایی,,227900,474791.6666666667,0.48,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
مجموعه کودی پتوس وNPK و اسید آمینه و مولتی کود مدل Danesh PK حجم 120 بسته 4تایی,,228700,476458.3333333334,0.48,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
مجموعه کودی کاکتوس وNPK و اسید آمینه و مولتی کود مدل Danesh PK حجم 120 بسته4تایی,,228700,476458.3333333334,0.48,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
مجموعه کودی دیفن باخیا وNPK و هیومیک و کود آهن مدل Danesh PK حجم 120 بسته 4تایی,,227900,474791.6666666667,0.48,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
مجموعه کودی ریشه زایی وNPK و هیومیک و کود آهن مدل Danesh PK حجم 120 بسته 4تایی,,228700,476458.3333333334,0.48,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
مجموعه کودی سرخس زینتی وNPK و هیومیک و کود آهن مدل Danesh PK حجم 120 بسته 4تایی,,228700,476458.3333333334,0.48,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
کود مایع و محرک رشد انواع پتوس مدل Danesh PK حجم 120 میلی لیتر بسته 4 عددی,,228700,476458.3333333334,0.48,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
کود کامل و اختصاصی اسطوخدوس بسته سه عددی,,211500,587500.0,0.36,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
کود مایع NPK 10-52-10 بسته سه عددی,,211500,587500.0,0.36,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
کود کامل و اختصاصی لیندا بسته سه عددی,,211500,587500.0,0.36,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
کود کامل و اختصاصی کروتون بسته سه عددی,,211500,587500.0,0.36,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
کود کامل و اختصاصی کاج مطبق بسته سه عددی,,211500,587500.0,0.36,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
کود کامل و اختصاصی سرخس زینتی بسته سه عددی,,211500,587500.0,0.36,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
مولتی کود بامبو بسته سه عددی,,211500,587500.0,0.36,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
کود مایع هیومیک و فولویک اسید بسته سه عددی,,211500,282000.0,0.75,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
مولتی کود کاکتوس 8 عنصره بسته سه عددی,,211500,705000.0,0.3,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
مولتی کود زاموفیلیا 8 عنصره بسته سه عددی,,211500,705000.0,0.3,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
مولتی کود اسید آمینه بسته 3 عددی,,211500,587500.0,0.36,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=107
کود فعال کننده رشد,,85000,1416666.6666666667,0.06,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=110
گل پتوس سبز(ارسال با باربری و پس کرایه),,85000,85000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=110
کود پودری 36-12-12 50 گرم پروتکت نیچر,,103000,1287500.0,0.08,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=115
کود پودری میکرو (ریز مغذی) 50 گرم پروتکت نیچر,,103000,1287500.0,0.08,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=115
کود جلبک دریایی 125 میلی لیتر پروتکت نیچر,,117000,936000.0,0.125,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=115
کاملترین کودهای مایع مخصوص انواع بامبو (تضمین کیفیت ),,65000,650000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=115
کود مخصوص گلدهی(121236) شوک آمریکایی اصل یک لیتری,,400000,400000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=108
کود کلسیم 27 درصد شوک آمریکایی اصل قوطی یک لیتری,,420000,420000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=108
کود کامل 252525آکوافر,,1295000,1295000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=108
کود قرصی گیاهان آپارتمانی فلوریش,,40000,40000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=108
کود ارگانیک بلک پیت,,549620,109924.0,5.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
کود کامل 20-20-20 زیگلر آلمان 50 گرمی,,34000,680000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
کود کلسیم بر روی PREVENT Ca B Zn  آکوا فارم اسپانیا 25گرمی,,30000,1200000.0,0.025,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
کود فسفر بالای زیگلر آلمان 50گرمی 10-52-10 (پک 200عددی)(پس کرایه هزینه ارسال موقع تحویل به عهده مشتری),,4800000,480000.0,10.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
کود کامل 20-20-20 زیگلر آلمان هر بسته 25 گرم ( پک 200عددی)(پسکرایه هزینه ارسال موقع تحویل به عهده مشتری),,2600000,520000.0,5.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
کود محرک رشد ویت ارگ گرین هاس ایتالیا  30سی سی,,45000,1500000.0,0.03,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
کود جلبک دریایی پودری آلگا فارم فرمولاسیون هلند30 گرمی هزینه ارسال به عهده مشتری,,65000,2166666.666666667,0.03,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
پک کود هیومیک اسید پودری HEX,,400000,1000000.0,0.4,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
کود کامل نانو آل مکس برند جنریت ساخت آمریکا پنج لیتری,,4000000,784313.7254901961,5.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
کود نانو نیتروژن ازت بالای جنریت ساخت آمریکا,,4000000,4000000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
کود پتاس بالا K66 جنریت پنج لیتری66درصدپتاس,,4500000,882352.9411764706,5.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
کود جلبک هیومیک بمب انرژی 2 رویش سبز,,58000,483333.3333333334,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
کود هیدروپونیک مایع مخصوص گلدهی کد LB100,,169000,84500.0,2.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
کود آمینو اسید (50 گرمی),,61000,1220000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
کود ورمی کمپوست مرغوب(500گرمی),,46000,92000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
کود بیورادیکانت 50 سی سی (پس کرایه با پست پیشتاز),,145000,2900000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
کود تقویتی آمینو اسید خارجی,,80000,2666666.666666667,0.03,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
کود میکرو مایع شیمیایی یک لیتری برند ایزرتوی(izirtuland),,264000,264000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
کود بونسای ایتالیایی گرین گروت-تقویتی گیاهان بنسای-کودGreen Growth-گلدونه,,72000,480000.0,0.15,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
کود آمینوگان جنوبگان یا اسید آمینه,,450000,900000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=109
کود فسفر 80درصد شوک یک لیتری(پس کرایه),,290000,290000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=110
کوریفانتا بسیار خاص و کلکسیونی,,110000,4400000.0,0.025,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=111
لیتوپس سنگی رنگی 3تایی بسیار خاص و آینده دار,,55000,2200000.0,0.025,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=111
کود مایعسیلیکات پتاسیم ورساد اسپانیا,,460000,460000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=111
کود مایع کامل افرا مخصوص گل های آپارتمانی,,50000,500000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=112
کود فسفر بالا 10 50 10 یک کیلویی آیش تولید 1403,,445000,401262.3985572588,1.109,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=112
کود نوبهار مخصوص درخت سیب  گرانول و پس کرایه,,920000,18400.0,50.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=111
کود کامل silomax ریز مغذی و npk مواد آلمانی,,288000,288000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=112
گیاه دم اسب با کیفیت عالی بار امسالی و تازه(200گرمی),,198500,992500.0,0.2,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=112
ریشه چوبک با کیفیت عالی بار امسالی و تازه(150 گرمی ),,179900,1199333.3333333335,0.15,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=112
گیاه خرفه با کیفیت عالی بار امسالی و تازه(200گرمی),,421400,2107000.0,0.2,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=112
گیاه شاهتره با کیفیت عالی بار امسالی و تازه(200گرمی),,208300,1041500.0,0.2,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=113
پوست اسفرزه با کیفیت عالی بار امسالی و تازه (50گرمی ),,364300,7286000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=113
گل مینا با کیفیت عالی بار امسالی و تازه(750گرمی),,16137100,21516133.33333333,0.75,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=113
